regime,feature_set,model,postprocessing,smoothing_window_epochs,smoothing_centered,n_features,accuracy_mean,accuracy_std,precision_mean,precision_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,average_precision_mean,average_precision_std,tn_sum,fp_sum,fn_sum,tp_sum
sleep_only,spo2_flow_spo2,MeanEnsemble,rolling_mean_centered,61,True,68,0.6969443167912676,0.05462574480855985,0.37653687468895175,0.0719285988697298,0.556960717868259,0.21019130791170734,0.7304321423110148,0.12314915283917151,0.4349195917768963,0.09321256703075054,0.7066474117530619,0.05697656006262747,0.4355287253176163,0.138244198169742,9328,3252,1550,1937
sleep_only,spo2_flow_spo2,MeanEnsemble,rolling_mean_centered,31,True,68,0.6922029429188326,0.050546960316917175,0.3674736548412716,0.06511291700650537,0.5519879229457076,0.20854174028156008,0.7256779069708645,0.1174783050246126,0.42871809960559554,0.09259680343960805,0.7027483034054013,0.055996387801278594,0.4272926754390637,0.13823114873778936,9265,3315,1569,1918
sleep_only,spo2_flow_spo2,MeanEnsemble,rolling_mean_centered,15,True,68,0.6899755928620191,0.048986790272076294,0.362038713378866,0.0651075781883747,0.5420690419249796,0.20677232819823063,0.7252993525110203,0.11407061876385091,0.4227534802011073,0.09340296181415199,0.7017564995107944,0.05506203259769821,0.4282625674896929,0.1383974622323657,9264,3316,1604,1883
sleep_only,spo2_flow_spo2,MeanEnsemble,rolling_mean_causal,61,False,68,0.6985914853209617,0.055830660906997655,0.3795151491987679,0.07146919670673241,0.5567606888907688,0.2111864874621442,0.7326076734902539,0.12592683088475898,0.43596656251485094,0.09256941124201265,0.7013893092415386,0.05749717057491256,0.4243115232435214,0.12818479180526313,9354,3226,1550,1937
sleep_only,spo2_flow_spo2,MeanEnsemble,rolling_mean_causal,31,False,68,0.690868073699758,0.04854316932479776,0.364516332858861,0.058950912806570194,0.5467944744557779,0.20895098656274327,0.7253199333223779,0.11794049698180674,0.4247099828637054,0.09070110947022585,0.7005004920483638,0.053955826502741146,0.41721325327213743,0.11478447439039478,9257,3323,1587,1900
sleep_only,spo2_flow_spo2,MeanEnsemble,rolling_mean_causal,15,False,68,0.6892229755539423,0.04800979210252532,0.3604949534594154,0.06285914927237467,0.5390812274336855,0.20617738517826914,0.7251164859137976,0.11433124726872339,0.42059002434667764,0.09239870960073514,0.6999107872243033,0.053622154064178765,0.418797622342967,0.12482721025895131,9260,3320,1614,1873
sleep_only,spo2_flow_spo2,MeanEnsemble,raw,0,False,68,0.6819749798945376,0.04732181782900713,0.3556892739831232,0.06125466205882492,0.5514885953314336,0.17137146115086768,0.7123918405695505,0.10194477784474211,0.42547356878910847,0.08007988308163626,0.6840974580437522,0.06390182016991737,0.3972973823632025,0.13633463271049776,9099,3481,1568,1919
sleep_only,spo2_enhanced,XGBoost,raw,0,False,38,0.6815951676247607,0.05345659854422915,0.35027329790487116,0.057718649804316825,0.5264089846207652,0.16372869408912663,0.7175984895645996,0.10594676044867533,0.41517664022992296,0.07882529428548715,0.6725111969979165,0.05700959665122518,0.37172042645258696,0.1214497174345201,9170,3410,1647,1840
sleep_only,flow_spo2_enhanced,HistGradientBoosting,raw,0,False,68,0.6659296655926668,0.07295271848071537,0.35081283486289666,0.08117593807527536,0.5565950414507455,0.19839987115806065,0.6919305500825925,0.13837870699743043,0.41485798418968167,0.08488711154471709,0.6720990782707154,0.07524039457470799,0.3940216286959267,0.14830482337559275,8831,3749,1558,1929
